userId,itemId,tag
6552,immigration,1138039559
6565,horses,1138307288
6579,Japan,1138307236
6591,religion,1138039719
6592,marriage,1138039795
6603,Othello,1137375103
6609,Bible,1138307089
6620,cancer,1137205715
6636,road trip,1138307356
6639,blindness,1138307381
6650,family,1138039708
6650,multiple roles,1138039708
6650,murder,1138039708
6660,ballet,1138307265
6662,Clousseau,1137375266
6667,FBI,1138307378
6668,In Netflix queue,1137179689
6669,terminal illness,1138039639
6708,con men,1138307183
6708,fatherhood,1138307183
6710,vertriloquism,1138307069
6711,Japan,1138307143
6713,In Netflix queue,1137201914
6724,In Netflix queue,1137201684
6732,matchmaker,1137375130
6744,vampire,1137375236
6753,Animal movie,1138307295
6768,religion,1138039714
6770,adultery,1138307212
6770,terminal illness,1138307212
6773,biking,1138307369
6776,India,1137181544
6785,Lonesome Polecat,1137206059
6786,In Netflix queue,1137201845
6787,journalism,1138039529
6787,Watergate,1138039529
6788,pregnancy,1137374818
6791,Food,1137191312
6807,british comedy,1138307193
6810,domestic violence,1138307335
6820,werewolf,1138039608
6832,amnesia,1138307274
6849,Christmas,1137374871
6852,black and white,1138307125
6852,Capote,1138307125
6852,crime,1138307125
6852,death penalty,1138307125
6852,murder,1138307125
6856,biopic,1138039917
6863,school,1138307284
6867,trains,1138039811
6870,child abuse,1138307224
6870,kidnapping,1138307224
6874,martial arts,1138039672
6874,revenge,1138039672
6881,Thanksgiving,1137181567
6890,adolescence,1138039574
6890,violence in america,1138039574
6909,transplants,1138039587
6912,Rita Hayworth can dance!,1137179371
6918,India,1138039870
6932,journalism,1137181582
6936,christmas,1138039581
6944,remake,1137374824
6944,wedding,1137374824
6948,music business,1138039867
6948,rap,1138039867
6963,Amish,1137181478
6970,Hepburn and Tracy,1137521576
6979,Cold War,1138039874
6981,religion,1138039909
6984,Dickens,1138039822
6985,saint,1137206024
6993,family,1138039618
7013,good and evil,1137206020
7018,court,1137375276
7018,Scott Turow,1137375276
7023,In Netflix queue,1137179697
7025,In Netflix queue,1137179593
7049,Astaire and Rogers,1137784580
7050,Astaire and Rogers,1137784592
7053,Astaire and Rogers,1138039791
7055,Astaire and Rogers,1138039819
7059,horses,1138039728
7061,terminal illness,1138039554
7062,birds,1138039535
7062,prison,1138039535
7069,In Netflix queue,1137201628
7069,Shakespeare,1137201628
7070,cattle drive,1138039780
7071,In Netflix queue,1137201154
7073,Clousseau,1137375451
7079,disability,1137375406
7086,George Bernard Shaw,1137201703
7087,E.M. Forster,1138039751
7088,In Netflix queue,1137202031
7090,martial arts,1138039622
7091,Marx brothers,1138559500
7121,Hepburn and Tracy,1137181204
7132,Marx brothers,1138039735
7132,opera,1138039735
7139,immigrants,1138039653
7141,In Netflix queue,1137201569
7153,Tolkein,1137181217
7156,Vietnam,1138039601
7158,real estate,1137205933
7160,serial killer,1138039725
7162,Civil War,1138039548
7190,Charlotte Bronte,1140047502
7212,cross dressing,1138039664
7212,men in drag,1138039664
7217,amnesia,1137521621
7218,In Netflix queue,1137179905
7219,truckers,1138039826
7234,circus,1137206103
7256,mountain climbing,1138039857
7285,adolescence,1138039837
7301,priest,1137521429
7301,religion,1137521429
7318,religion,1138039757
7323,Cold War,1138039614
7361,memory,1137205808
7371,Grace,1137205800
7382,adolescence,1138039629
7382,crime,1138039629
7438,revenge,1137205948
7440,Holocaust,1142279175
7451,High School,1137205962
7479,World War II,1138039893
7493,multiple personalities,1138039850
7572,cancer,1137181595
7584,Hepburn and Tracy,1138039906
7584,marriage,1138039906
7614,Rogers and Hammerstein,1138040199
7618,biopic,1137201647
7618,In Netflix queue,1137201648
7619,blindness,1138040167
7619,deaf,1138040171
7646,Stephen King,1137374860
7649,space station,1138039958
7700,In Netflix queue,1137201116
7705,Hepburn and Tracy,1137521641
7705,sports,1137521641
7713,sexuality,1138040011
7714,King Arthur,1138039998
7728,adultery,1138040205
7748,In Netflix queue,1137202002
7766,MacBeth,1138040268
7789,terrorism,1138039932
7792,In Netflix queue,1137200939
7831,Nick and Nora Charles,1137201638
7832,Nick and Nora Charles,1137201717
7833,Nick and Nora Charles,1137201661
7834,Nick and Nora Charles,1137200666
7835,Nick and Nora Charles,1137201747
7924,In Netflix queue,1137201677
7926,In Netflix queue,1137179753
7932,Amtrak,1137271192
7932,Homeless,1137271192
7932,independent,1137271192
7932,New York,1137271192
7932,Sundance award winner,1137271191
7932,Train,1137271192
7934,psychology,1138040275
7981,police,1138040118
7983,show business,1138039989
8011,politics,1143998541
8014,In Netflix queue,1137200544
8019,remade,1138040062
8033,In Netflix queue,1137200492
8094,In Netflix queue,1137179631
8153,Van Gogh,1137375419
8167,swashbuckler,1138040004
8183,In Netflix queue,1137201001
8188,Not available from Netflix,1137179956
8190,In Netflix queue,1137201864
8191,Anne Boleyn,1138039949
8197,In Netflix queue,1137202144
8207,assassination,1138040067
8228,heist,1138040147
8235,Clock,1137202793
8266,Prince,1137375433
8275,In Netflix queue,1137201789
8337,military,1138039993
8338,convent,1138039973
8338,religion,1138039973
8341,Dickens,1137200651
8360,ogres,1138040236
8366,pregnancy,1138040220
8366,religion,1138040220
8368,Magic,1137202784
8368,Wizards,1137202784
8375,politics,1137375412
8376,high school,1138040176
8379,In Netflix queue,1137200899
8382,death,1137375392
8424,divorce,1138040077
8446,World War II,1137375442
8463,deafness,1138040133
8464,food,1138040254
8464,McDonalds,1138040254
8507,circus,1138040090
8530,Ireland,1138040071
8580,fairy tales,1137201021
8580,In Netflix queue,1137201021
8607,In Netflix queue,1137201077
8609,In Netflix queue,1137179727
8622,politics,1138040083
8622,terrorism,1138040083
8636,Doc Ock,1137202798
8638,generation X,1138039967
8645,drugs,1138040155
8645,immigrants,1138040155
8695,court,1137375369
8714,Cole Porter,1137375425
8754,Oscar (Best Actress),1142282521
8765,In Netflix queue,1137179707
8784,psychology,1138040105
8796,Rome,1137375385
8809,Australia,1138040052
8827,Stand Up,1138039969
8838,In Netflix queue,1137179758
8874,zombies,1138040225
8875,alcoholism,1138040042
8875,marriage,1138040042
8879,Agatha Christie,1145755135
8879,Oscar (Best Supporting Actress),1145755138
8879,train,1145755140
8880,disability,1138040162
8914,time travel,1138040211
8920,Oscar (Best Actress),1142282522
8938,parenthood,1138040262
8938,psychology,1138040262
8943,stage,1137375373
8949,wine,1138040242
8950,psychology,1138040138
8951,abortion,1138040272
8958,biopic,1138040214
8961,Disney,1138040115
8961,superhero,1138040115
8970,Peter Pan,1138040086
8979,Hearst,1137521449
8983,martial arts,1138040109
8998,In Netflix queue,1137179738
9018,journalism,1138040046
25753,gold,1139940948
25825,revenge,1137205843
25841,show business,1138040249
25855,In Netflix queue,1137179637
25865,In Netflix queue,1137201652
25886,made me cry,1137206038
25940,mirrors,1137521290
25952,In Netflix queue,1137179713
26085,Not available from Netflix,1137179665
26131,In Netflix queue,1137200982
26151,donkey,1145749895
26242,In Netflix queue,1137179570
26662,anime,1138040136
26776,In Netflix queue,1137179786
27731,In Netflix queue,1137201122
27741,In Netflix queue,1137179587
27790,religion,1138040326
27790,saints,1138040326
27820,Animal movie,1138040358
27820,camels,1138040358
27834,fatherhood,1138040348
27838,revenge,1137205953
27878,India,1138038974
27882,surfing,1139939407
30707,boxing,1138040320
30749,genocide,1137205917
30793,roald dahl,1138038979
30812,biopic,1138038949
30812,Howard Hughes,1138038949
30812,movie business,1138038949
30820,child abuse,1137206121
30822,busniess,1137205938
30850,Shakespeare,1137181555
31030,motherhood,1138040311
31437,orphans,1138040341
31658,06 Oscar Nominated Best Movie - Animation,1145451856
31658,In Netflix queue,1137201531
31903,marriage,1138040364
31923,In Netflix queue,1137200865
32160,In Netflix queue,1137179674
32371,In Netflix queue,1137202044
32582,birds,1138804206
32582,parrots,1138804206
32584,fatherhood,1138038959
33154,business,1137766122
33154,money,1137766122
33154,scandal,1137766123
33166,racism,1138038982
33493,space,1137206087
33493,space opera,1137206087
33660,boxing,1137201602
34271,hip hop,1141848751
34359,pregnancy,1138040301
34405,Firefly,1137181624
34437,In Netflix queue,1137179720
34482,In Netflix queue,1137202180
34528,pregnancy,1139693892
34542,Animal movie,1138039000
34542,bears,1138039000
35015,Animal movie,1137180081
35015,In Netflix queue,1137202200
36517,Africa,1139234947
36517,business,1139234947
36517,politics,1139234947
36527,mathematics,1137201998
36535,In Netflix queue,1137201162
37240,In Netflix queue,1138804230
37729,06 Oscar Nominated Best Movie - Animation,1139059938
37733,In Netflix queue,1137200955
37736,Dickens,1139940656
37741,Truman Capote,1142996187
38038,06 Oscar Nominated Best Movie - Animation,1139664190
38038,Aardman,1139664221
38061,In Netflix queue,1137179624
38886,divorce,1145451837
39234,courtroom drama,1140576326
39234,In Netflix queue,1137202089
39292,In Netflix queue,1137201595
39292,journalism,1137201595
39292,McCarthy hearings,1137201595
39292,Morrow,1137201595
40583,In Netflix queue,1137200527
40629,In Netflix queue,1137179797
40815,Magic,1137202776
40815,Wizards,1137202776
40819,Johnny Cash,1137200595
41566,C.S. Lewis,1137181617
41997,In Netflix queue,1137179603
42002,In Netflix queue,1137202150
42740,In Netflix queue,1138804237
32,Brad Pitt,1242494310
32,Bruce Willis,1242494306
32,mindfuck,1242494321
32,Post apocalyptic,1242494300
32,post-apocalyptic,1242494300
32,remake,1242494315
32,time travel,1242494304
32,twist ending,1242494302
34,villain nonexistent or not needed for good story,1244787845
104,Adam Sandler,1244787691
216,Adam Sandler,1244787718
216,stop looking at me swan,1244787726
318,Morgan Freeman,1244566076
541,androids,1262795764
541,artificial intelligence,1262795769
541,atmospheric,1262795768
541,cyberpunk,1262795770
541,future,1262795772
541,mindfuck,1262795778
541,Philip K. Dick,1262795776
589,Scifi masterpiece,1201166474
593,disturbing,1241396359
593,drama,1241396391
593,gothic,1241396378
593,psychology,1241396367
593,suspense,1241396389
733,Michael Bay,1241938858
733,terrorism,1241938853
750,black comedy,1242494959
750,dark comedy,1242494953
750,satire,1242494951
832,GIVE ME BACK MY SON!,1269832636
832,It was melodramatic and kind of dumb,1269832633
832,Mel Gibson,1269832629
903,Alfred Hitchcock,1242577125
903,Atmospheric,1242577135
903,imdb top 250,1242577117
903,James Stewart,1242577112
904,imdb top 250,1242577077
904,James Stewart,1242577056
904,mystery,1242577064
904,photographer,1242577068
904,photography,1242577070
908,Alfred Hitchcock,1242577097
908,imdb top 250,1242577100
922,eerie,1245030098
922,movie business,1245030089
1089,humorous,1242494883
1089,neo-noir,1242494879
1089,Quentin Tarantino,1242494874
1089,religion,1242494896
1089,Tarantino,1242494887
1196,classic,1262795806
1196,George Lucas,1262795793
1196,Harrison Ford,1262795792
1196,music,1262795815
1196,original plot,1262795808
1196,sci-fi,1262795797
1196,sequel,1262795800
1219,Alfred Hitchcock,1242577153
1219,black and white,1242577173
1219,imdb top 250,1242577161
1219,remade,1242577165
1222,anti-war,1242494925
1274,animation,1244787931
1274,anime,1244787929
1274,visually stunning,1244787944
2393,cameo:Whoopi Goldberg,1242278473
2393,space opera,1242278463
2393,Star Trek,1242278464
2694,Adam Sandler,1244787788
2706,best comedy,1244707216
2706,Chris Klein,1244707221
2706,dumb,1244707211
2706,Jason Biggs,1244707223
2706,not funny,1244707227
2706,pizza beer,1244707207
2706,Seann William Scott,1244707224
2706,teen,1244707202
2761,animation,1244787872
3000,adventure,1241396438
3000,atmospheric,1241396434
3000,fantasy world,1241396427
3000,Studio Ghibli,1241396420
3000,surreal,1241396422
3527,aliens,1278683918
3527,Arnold Schwarzenegger,1269832592
3527,dialogue,1269832605
3527,guns,1278683912
3527,Jesse Ventura,1269832593
3527,macho,1269832597
3527,sci-fi,1269832609
3527,scifi cult,1269832612
3994,atmospheric,1241396301
3994,comics,1241396280
3994,father-son relationship,1241396313
3994,mindfuck,1241396308
3994,unique,1241396293
4226,mystery,1256051072
4226,twist ending,1256051079
4454,claymation,1245030193
4454,creativity,1245030187
4454,dystopia,1245030190
4454,free to download,1245030175
4454,imagination,1245030178
4454,no dialogue,1245030196
4454,social commentary,1245030185
4725,mental hospital,1252820163
4725,psychology,1252820170
4725,suspense,1252820168
4725,Well Done,1252820180
4878,dreamlike,1242494462
4878,hallucinatory,1242494486
4878,mental illness,1242494483
4878,psychology,1242494469
4878,social commentary,1242494478
4878,teen,1242494496
4878,thought-provoking,1242494462
5459,crappy sequel,1262795620
5459,first was much better,1262795632
5459,sequel,1262795653
7361,cult film,1242494340
7361,imagination,1256051047
7361,Jim Carrey,1242494357
7361,love,1256051045
7361,surreal,1256051041
7439,comic book,1201196824
8783,Atmospheric,1242580424
8783,good soundtrack,1242580444
8783,M. Night Shyamalan,1242580441
8961,animation,1244789192
8961,Samuel L. Jackson,1244789197
41569,big budget,1262795959
42422,love,1252377761
45499,Halle Berry,1262795979
45499,Hugh Jackman,1262795972
45730,bad,1242580531
45730,disappointing,1242580521
45730,faerie tale,1242580526
45730,fairy tale,1242580523
45730,far fetched,1242580497
45730,M. Night Shyamalan,1242580504
45730,Paul Giamatti,1242580508
47610,costume drama,1242580608
47610,Edward Norton,1242580578
47610,magic,1242580595
47610,Paul Giamatti,1242580580
52885,dreamlike,1256051008
53468,zombies,1254101434
54503,friendship,1244566102
54503,high school,1244566117
54503,Michael Cera,1244566094
54503,nerds,1244566133
54503,self discovery,1244566119
54503,shenanigans,1244566122
54503,virginity,1244566127
55167,anime,1282924582
56174,alone in the world,1262795676
56174,apocalypse,1262795677
56174,based on a book,1262795681
56174,last man on earth,1262795684
56174,plot holes,1262795671
56174,Post apocalyptic,1262795695
56174,post-apocalyptic,1262795699
56174,religion,1262795669
56174,vampire,1262795702
56367,Michael Cera,1244566158
56367,notable soundtrack,1244566156
56367,pregnancy,1244566154
56367,teenage pregnancy,1244566153
56367,witty,1244566176
57669,black comedy,1269832562
57669,Colin Farrell,1269832561
57669,dark comedy,1269832559
57669,drugs,1269832564
57669,friendship,1269832567
57669,irreverent,1269832579
57669,Ralph Fiennes,1269832572
57669,stylized,1269832574
59141,movies about movies,1241396155
60069,last man on earth,1241396252
60069,love story,1241396256
60069,Post apocalyptic,1241396239
60069,social commentary,1241396236
61323,Brad Pitt,1269832483
61323,Coen Bros,1269832486
61323,Coen Brothers,1269832484
61323,dark comedy,1269832488
61323,espionage,1269832491
61323,George Clooney,1269832490
61323,John Malkovich,1269832492
61323,satire,1269832497
61323,twists & turns,1269832504
61323,weird,1269832501
62336,2D animation,1282924611
62336,cult film,1282924621
62336,stylish,1282924615
62336,surreal,1282924617
66934,joss whedon,1244788368
66934,Nathan Fillion,1244788378
66934,Neil Patrick Harris,1244788374
66934,parody,1244788359
67087,Andy Samberg,1269833868
67087,bromance,1269833887
67087,bromantic,1269833884
67087,comedy,1269833878
67087,Jaime Pressly,1269833873
67087,Jason Segel,1269833863
67087,masculinity,1269833871
67087,Paul Rudd,1269833866
68237,2001-like,1252898614
68237,Sci-fi,1252898620
68237,solitude,1252898625
68319,bad plot,1262795886
68319,comic book,1241938912
68319,hugh jackman,1262795892
68319,Ryan Reynolds,1262795891
68319,too many characters,1241941484
68358,future,1245030304
68358,lack of development,1262795924
68358,lack of story,1262795926
68358,quick cuts,1245030309
68358,sci-fi,1262795933
68358,Simon Pegg,1245030316
68358,space,1262795932
68358,space travel,1262795931
68358,time travel,1262795929
68791,artificial intelligence,1262795849
68791,bad acting,1262795862
68791,bad plot,1262795842
68791,bad script,1262795859
68791,Christian Bale,1262795846
68791,FIGHTING THE SYSTEM,1262795852
68791,franchise,1262795875
68791,new composer,1243401981
68791,post-apocalyptic,1262795854
68791,robots,1243401992
68791,sci-fi,1262795871
68791,sequel,1262795873
68945,Recap,1246349071
69526,bad plot,1262795720
69526,Michael Bay,1262795729
69526,needed more autobots,1246346162
69526,plot holes,1262795732
69526,ridiculous,1262795737
69526,Shia LaBeouf,1246346172
69526,stop using useless characters for filler,1246346159
69757,artistic,1279956134
69757,Funny,1279956141
69757,humorous,1279956124
69757,inspiring,1279956130
69757,intelligent,1279956132
69757,quirky,1279956145
69757,romance,1279956123
69757,Zooey Deschanel,1279956120
70286,intelligent sci-fi,1250476969
72224,bad humor,1296891269
72998,bad science,1262707524
72998,futuristic,1262707531
72998,graphic design,1262707532
72998,James Cameron,1262707536
72998,military,1262707534
72998,poor dialogue,1262707537
72998,sci-fi,1262707551
72998,superficial plot,1262707525
72998,unoriginal,1262794416
72998,white guilt,1262707542
79132,dreamlike,1280608188
79132,surreal,1280608178
79132,visually appealing,1280608181
79702,geeky,1282923864
79702,Michael Cera,1282923853
79702,stylized,1282923856
79702,video games,1282923860
82242,male nudity,1293690470
82461,action choreography,1296891206
82461,Horrid characterisation,1296891200
82461,Poor plot development,1296891195
82461,sequel,1296891202
82461,soundtrack,1296891203
112552,passion,1429347541
112552,psychological,1429347541
112552,suspense,1429347541
112552,jazz,1424487178
112552,music,1424487178
112552,tense,1424487178
80834,adventure,1435992979
80834,animation,1435992979
80834,fantasy,1435992979
750,purity of essence,1159980456
750,Slim Pickens,1159980456
6787,Deep Throat,1159980769
3039,Dan Aykroyd,1326608424
60516,enjoyable,1326610782
356,bubba gump shrimp,1424753866
356,lieutenant dan,1424753866
356,stupid is as stupid does,1424753866
527,based on a true story,1424142072
527,biography,1424142112
527,disturbing,1424142113
527,holocaust,1424142110
1625,Mystery,1424141701
1721,romance,1424141922
2329,edward norton,1424141449
2329,emotional,1424141459
2329,politics,1424141461
2571,philosophy,1424141098
2571,post apocalyptic,1424141101
3949,depressing,1424141547
3949,psychology,1424141551
5989,cheating,1424139697
5989,intelligent,1424139627
5989,Leonardo DiCaprio,1424139605
5989,lies,1424139629
5989,smart,1424139670
5989,Tom Hanks,1424139608
5989,twists & turns,1424139659
8533,memory loss,1424141963
8533,romance,1424141953
8533,sad,1424141974
55765,corruption,1424139519
55765,Denzel Washington,1424139515
55765,mafia,1424139559
55765,organized crime,1424139529
58295,heist,1424139043
58295,robbery,1424139058
58295,small time criminals,1424139056
69122,casino,1424140307
69122,comedy,1424140299
69122,funny,1424140317
69122,hotel,1424140308
69122,Las Vegas,1424140298
69481,war,1424144802
72998,beautiful scenery,1424140229
72998,graphic design,1424140242
72998,music,1424140259
72998,politics,1424140263
72998,romance,1424140252
72998,thought-provoking,1424140286
72998,too long,1424140237
72998,visually stunning,1424140233
79132,big budget,1424140151
79132,clever,1424140142
79132,complicated,1424140133
79132,dead wife,1424140200
79132,great soundtrack,1424140118
79132,heist,1424140154
79132,intellectual,1424140159
79132,mindfuck,1424140185
79132,philosophy,1424140124
79132,psychological,1424140165
79132,psychology,1424140162
79132,suspense,1424140144
79132,thought-provoking,1424140130
80489,crime,1424139483
80489,FBI,1424139489
80489,romance,1424139421
80489,too much love interest,1424139454
80906,business,1424461859
80906,corruption,1424461848
80906,economics,1424461852
80906,investor corruption,1424461854
80906,politics,1424461849
80906,truth,1424461857
89745,Captain America,1424140576
89745,silly,1424140613
89745,superhero,1424140571
89745,superhero team,1424140598
90439,bank,1424141059
90439,big corporations,1424138651
90439,business,1424138635
90439,corruption,1424138654
90439,financial crisis,1424138667
90439,Kevin Spacey,1424138645
90439,realistic,1424138641
90439,suspense,1424141005
90439,Wall Street,1424141052
92259,emotional,1424141413
92259,sexuality,1424141386
95067,interesting scenario,1424140932
95441,crude humor,1424140358
97304,cia,1424138568
97304,politics,1424138581
97304,Thrilling,1424138560
99114,Soundtrack,1424140415
104218,Adam Sandler,1424317302
104841,cliche characters,1424140813
104841,long shots,1424140806
104841,predictable,1424140784
104841,Simple,1424140794
104841,slow action,1424140827
104841,visually appealing,1424140838
105504,hostage,1424141178
105504,ocean,1424141170
105504,suspense,1424141149
106782,Stock Market,1424142693
106782,Wall Street,1424142688
85565,Comedy,1377022063
1,fun,1525286013
101,off-beat comedy,1525287216
101,quirky,1525287214
308,cynical,1525287798
356,bittersweet,1525287545
356,emotional,1525287537
356,heartwarming,1525287541
356,touching,1525287539
541,atmospheric,1525286590
541,dreamlike,1525286588
541,existentialism,1525286583
541,philosophical,1525286586
750,black comedy,1525287727
750,dark comedy,1525287724
750,Quirky,1525287729
1203,claustrophobic,1525283652
1203,confrontational,1525283610
1203,earnest,1525283658
1203,good dialogue,1525283605
1203,great screenplay,1525283612
1203,gritty,1525283636
1203,Motivational,1525283631
1203,thought-provoking,1525283607
1237,atmospheric,1525286526
1237,cerebral,1525286536
1237,existentialism,1525286523
1237,philosophical,1525286544
1237,reflective,1525286538
1260,atmospheric,1525285649
1260,chilly,1525285661
1260,creepy,1525285667
1260,menacing,1525285665
1260,mental illness,1525285654
1260,oninous,1525285670
1653,intelligent,1525287116
1653,thought-provoking,1525287118
1704,heartwarming,1525287326
1704,inspirational,1525287323
1916,avant-garde romantic comedy,1525282933
1916,elegiac,1525282961
1916,melancholy,1525282935
1916,quirky,1525282930
1916,wry,1525282972
1921,artsy,1525287302
1921,atmospheric,1525287273
1921,cerebral,1525287286
1921,enigmatic,1525287289
1921,existentialism,1525287275
1921,hallucinatory,1525287271
1921,insanity,1525287293
1921,paranoia,1525287295
1921,paranoid,1525287277
1921,surreal,1525287281
1921,tense,1525287285
1921,visually appealing,1525287283
2138,atmospheric,1525283760
2138,beautiful,1525283752
2324,bittersweet,1525285789
2324,emotional,1525285791
2324,Heartwarming,1525285795
2324,poignant,1525285800
2324,sentimental,1525285793
2324,tear jerker,1525285797
2324,tearjerking,1525285787
2731,emotional,1525285761
2731,gentle,1525285768
2731,heartwarming,1525285770
2731,lyrical,1525285763
2731,reflective,1525285753
3134,downbeat,1525287634
3134,poignant,1525287636
3266,black comedy,1525283004
3266,crazy,1525283002
3266,dark,1525282999
3266,dark comedy,1525282995
3266,dark humor,1525283008
3266,serial killer,1525283012
3424,great cinematography,1525284096
3671,dark humor,1525283215
3671,easygoing,1525283227
3671,silly,1525283225
3676,art house,1525282858
3676,Atmospheric,1525282843
3676,creepy,1525282842
3676,cryptic,1525282831
3676,dark,1525282860
3676,disturbing,1525282840
3676,dreamlike,1525282845
3676,enigmatic,1525282838
3676,fucked up,1525282866
3676,gruesome,1525282863
3676,hallucinatory,1525282848
3676,Insane,1525282856
3676,paranoid,1525282868
3676,strange,1525282854
3676,surreal,1525282828
3676,weird,1525282851
3994,atmospheric,1525285498
3994,somber,1525285503
4144,atmospheric,1525283524
4144,Beautiful,1525283566
4144,bittersweet,1525283563
4144,dreamy,1525283557
4144,elegant,1525283529
4144,heartbreaking,1525283540
4144,intimate,1525283535
4144,loneliness,1525283527
4144,long takes,1525283572
4144,longing,1525283542
4144,melancholic,1525283526
4144,melancholy,1525283531
4144,moody,1525283533
4144,nocturnal,1525283537
4144,romantic,1525283568
4144,Unique,1525283560
4144,visually appealing,1525283544
4144,visually stunning,1525283550
4226,cerebral,1525282541
4226,dreamlike,1525282545
4552,"""artsy""",1525285878
4552,atmospheric,1525285874
4552,gritty,1525285880
4552,hallucinatory,1525285875
4552,surreal,1525285865
4552,visually stunning,1525285872
4878,atmospheric,1525282581
4878,cerebral,1525282593
4878,dreamlike,1525282577
4878,enigmatic,1525282598
4878,hallucinatory,1525282590
4878,mental illness,1525282579
4878,mindfuck,1525282602
4878,philosophy,1525282583
4878,psychological,1525282595
4878,quirky,1525282588
4878,surreal,1525282571
4878,thought-provoking,1525282573
4878,weird,1525282585
5673,anger,1525282648
5673,awkward,1525282635
5673,bittersweet,1525282627
5673,hallucinatory,1525282650
5673,quirky,1525282629
5673,sad,1525282646
5673,surreal,1525282654
5673,symbolism,1525282652
5673,tense,1525282631
5673,unconventional,1525282616
5673,unique,1525282637
5673,wistful,1525282643
5690,beautiful,1525283799
5690,downbeat,1525283801
5690,grim,1525283797
5690,poignant,1525283788
5690,tear jerker,1525283804
5690,tragedy,1525283795
5690,tragic,1525283809
6214,dark,1525283391
6214,disturbing,1525283383
6291,Depressing,1525287038
6291,melancholy,1525287040
6291,sad,1525287050
6377,heartwarming,1525286742
6669,meditative,1525286218
6669,philosophical,1525286214
6669,poignant,1525286220
6669,purposefulness,1525286216
6818,atmospheric,1525282332
6818,bleak,1525282333
6818,disturbing,1525282337
6818,gritty,1525282340
6818,harsh,1525282335
7024,bleak,1525283990
7024,confrontational,1525284016
7024,disturbing,1525283975
7024,harsh,1525283987
7024,haunting,1525284009
7024,inhumane,1525284013
7024,thought-provoking,1525283979
7361,arthouse,1525282744
7361,artistic,1525282751
7361,atmospheric,1525282731
7361,beautiful,1525282670
7361,bittersweet,1525282677
7361,colourful,1525282696
7361,comedy,1525282701
7361,dreamlike,1525282681
7361,emotional,1525282667
7361,feel-good,1525282786
7361,happpiness,1525282735
7361,humane,1525282811
7361,insightful,1525282724
7361,intelligent,1525282746
7361,lovely,1525282737
7361,melancholy,1525282692
7361,mind-bending,1525282728
7361,philosophy,1525282673
7361,quirky,1525282687
7361,quirky romantic,1525282715
7361,romantic,1525282694
7361,surreal,1525282704
7361,surrealism,1525282683
7361,thought-provoking,1525282689
8335,heartbreaking,1525285746
8477,post-apocalyptic,1525282477
25771,mindfuck,1525282469
25771,surreal,1525282464
25771,surrealism,1525282466
26717,boring,1525285892
26717,psychedelic,1525285894
26717,symbolic,1525285896
27773,bizarre,1525283311
27773,claustrophobic,1525283317
27773,depressing,1525283303
27773,disturbing,1525283306
27773,hallucinatory,1525283304
27773,paranoid,1525283318
27773,surreal,1525283313
27773,twisted,1525283339
30810,heartwarming,1525284057
30810,off-beat comedy,1525284048
30810,quirky,1525284031
30810,trippy,1525284067
30810,visually appealing,1525284041
30810,whimsical,1525284034
40491,depression,1525282384
45880,cinematography,1525287347
45880,lyrical,1525287351
48394,atmospheric,1525286824
48394,bittersweet,1525286830
48394,visually appealing,1525286827
48780,atmospheric,1525286470
48780,enigmatic,1525286468
50872,clever,1525283885
50872,inspirational,1525283888
56782,atmospheric,1525283248
56782,cerebral,1525283239
56782,character study,1525283288
56782,gritty,1525283242
56782,intense,1525283245
56782,long shots,1525283253
56782,morality,1525283268
56782,visually appealing,1525283236
57502,abstract,1525285566
57502,dark,1525285567
57502,psychedelic,1525285561
57502,surreal,1525285558
58301,dark,1525283356
58301,dark humor,1525283360
58301,intelligent,1525283358
58301,thought-provoking,1525283367
58559,dark,1525285594
58559,gritty,1525285601
63062,emotional,1525286194
68954,bittersweet,1525286758
68954,emotional,1525286759
68954,heartbreaking,1525286755
68954,touching,1525286762
71899,bittersweet,1525283044
71899,black comedy,1525283050
71899,character study,1525283036
71899,dark comedy,1525283033
71899,friendship,1525283029
71899,loneliness,1525283039
71899,mental illness,1525283031
71899,philosophical,1525283034
71899,poignant,1525283043
71899,quirky,1525283048
71899,sad,1525283041
71899,sweet,1525283052
71899,touching,1525283027
74791,surreal,1525286112
74791,whimsical,1525286110
79132,cerebral,1525287390
79132,dreamlike,1525287383
79132,philosophy,1525287385
79132,thought-provoking,1525287380
80463,good dialogue,1525286347
80463,loneliness,1525286325
80463,witty,1525286317
89745,fun,1525285537
89745,great humor,1525285534
89745,visually appealing,1525285532
94959,quirky,1525286360
95558,Beautiful,1525287504
95558,emotional,1525287499
95558,poetic,1525287506
96079,beautiful cinematography,1525287362
96079,beautifully filmed,1525287364
96079,cinematography,1525287366
99764,moving,1525282453
99764,philosopical,1525282451
99764,surreal,1525282456
99764,weird,1525282455
99917,artistic,1525286643
99917,artsy,1525286654
99917,atmospheric,1525286652
99917,Beautiful,1525286645
99917,dreamlike,1525286649
99917,existentialism,1525286647
104875,quirky,1525285913
104944,emotional,1525285982
104944,feel-good,1525285975
104944,heartwarming,1525285984
104944,mental illness,1525285990
104944,touching,1525285973
105504,suspense,1525286930
105504,tense,1525286932
106766,atmospheric,1525283920
106766,cinematography,1525283924
106766,depressing,1525283919
106766,funny,1525283917
107406,fatalistic,1525286785
108932,cheeky,1525283702
108932,clever,1525283675
108932,colorful,1525283676
108932,feel-good,1525283700
108932,fun,1525283672
108932,imaginative,1525283681
108932,quirky,1525283678
